title,code,sector,isKOSPI,saleGrowthRate,saleGrowthRateAvg,operatingMarginRate,operatingMarginRateAvg,crawledPER,crawledPERAvg
창해에탄올,004650,음료,False,-4.14,1.64,5.17,1.96,6.57,173.11
천랩,311690,건강관리기술,False,16.86,9.54,-149.66,-293.38,-25.02,-3682.05
천보,278280,디스플레이장비 및 부품,False,23.43,0.55,19.12,-4.9,75.24,84.28
청담러닝,096240,교육서비스,False,8.08,7.93,10.24,-8.86,40.36,-26.12
청보산업,013720,자동차부품,False,1.89,1.38,-13.07,-1.62,-36.66,33.75
체리부로,066360,식품,False,-1.39,10.85,-9.77,3.99,-1.91,20.65
초록뱀,047820,방송과엔터테인먼트,False,-22.91,14.98,-10.57,-19.88,-209.33,-39.21
칩스앤미디어,094360,반도체와 반도체 장비,False,5.68,11.5,14.6,4.21,28.83,18.62
카스,016920,전자장비와 기기,False,1.04,9.27,1.75,0.6,68.48,51
카이노스메드,284620,제약,False,-,-,-,-,-,-
카카오게임즈,293490,소프트웨어,False,56.88,9.35,8.95,2.33,329.72,163.9
카페24,042000,IT서비스,False,28.72,9.32,2.5,-0.69,129.08,23.77
캐리소프트,317530,양방향미디어와서비스,False,24,21.26,-17.62,-21.8,-15.9,115.6
캐스텍코리아,071850,자동차부품,False,-5.69,1.38,-6.28,-1.62,-4.08,33.75
캔서롭,180400,생명과학 도구 및 서비스,False,4.11,19.79,-52.17,-2011.32,-9.73,48.68
캠시스,050110,핸드셋,False,24.35,3.39,-2.03,-7.02,-17.16,102.66
컬러레이,900310,화장품,False,8.08,25.83,53.58,-28.75,5.77,63.53
컴투스,078340,게임엔터테인먼트,False,-2.93,37.78,25.83,-22.21,16.08,31.48
컴퍼니케이,307930,창업투자,False,-1.49,22.75,69.34,3.1,10.57,27.48
케어랩스,263700,건강관리기술,False,54.29,9.54,7.98,-293.38,35.78,-3682.05
케어젠,214370,생물공학,False,27.93,29.47,53.93,-688.98,22.68,-67.12
케이디켐,221980,화학,False,0.75,9.18,12.15,4.62,7.59,52.81
케이맥,043290,디스플레이장비 및 부품,False,-9.82,0.55,-16.45,-4.9,-4.27,84.28
케이비17호스팩,317030,창업투자,False,-,-,-,-,-,-
케이비제18호스팩,323940,창업투자,False,-,-,-,-,-,-
케이비제19호스팩,330990,창업투자,False,-,-,-,-,-,-
케이비제20호스팩,342550,창업투자,False,-,-,-,-,-,-
케이사인,192250,소프트웨어,False,-6.82,9.35,18.53,2.33,22.07,163.9
케이씨에스,115500,IT서비스,False,15.25,9.32,4.41,-0.69,36.94,23.77
케이씨티,089150,컴퓨터와 주변기기,False,-8.46,7.43,10.74,-12.33,81.67,-42.73
케이씨피드,025880,식품,False,-7.32,10.85,-2.25,3.99,-6,20.65
케이아이엔엑스,093320,IT서비스,False,13.51,9.32,25.22,-0.69,22.19,23.77
케이에스피,073010,조선,False,3.9,-3.94,4.84,-8.11,36.54,-26.88
케이엔더블유,105330,자동차부품,False,11,1.38,-16.5,-1.62,-6.96,33.75
케이엔제이,272110,디스플레이장비 및 부품,False,10.67,0.55,6.8,-4.9,16.93,84.28
케이엘넷,039420,IT서비스,False,3.17,9.32,9.63,-0.69,18.07,23.77
케이엠,083550,반도체와 반도체 장비,False,5.18,11.5,20.55,4.21,4.25,18.62
케이엠더블유,032500,통신장비,False,48.02,16.58,8.06,-6.07,214.76,-127.81
케이엠제약,225430,가정용품,False,-,-,-,-,-,-
케이프,064820,조선,False,42.25,-3.94,2.62,-8.11,32.85,-26.88
케이프이에스제4호,347140,창업투자,False,-,-,-,-,-,-
케이피에스,256940,디스플레이장비 및 부품,False,-6.83,0.55,-45.3,-4.9,-226.4,84.28
케이피에프,024880,기계,False,3.42,8.28,1.43,-8.38,-30.71,-24.04
케이피엠테크,042040,화학,False,-6.83,9.18,-42.35,4.62,-17.82,52.81
케이피티유,054410,비철금속,False,4.44,3.09,2.73,-5.78,-484,21.5
켄코아에어로스페이스,274090,우주항공과 국방,False,78.86,14.15,-3.01,-5.6,-42.03,21.24
켐온,217600,생명과학 도구 및 서비스,False,10.7,19.79,9.07,-2011.32,162.66,48.68
켐트로닉스,089010,화학,False,17.91,9.18,3.59,4.62,26.32,52.81
켐트로스,220260,화학,False,-,-,-,-,-,-
코나아이,052400,전자장비와 기기,False,1.83,9.27,6.4,0.6,-55798.32,51
코너스톤네트웍스,033110,전자장비와 기기,False,-24.09,9.27,-88.72,0.6,-0.33,51
코닉글로리,094860,소프트웨어,False,1.89,9.35,-10.91,2.33,-38.12,163.9
코다코,046070,자동차부품,False,-7.54,1.38,-7.94,-1.62,-1.58,33.75
코데즈컴바인,047770,"섬유, 의류, 신발, 호화품",False,29.91,5.16,11.85,0.07,16.65,29.35
코드네이처,078940,에너지 장비 및 서비스,False,71.13,33.72,-2.17,-35.36,-97.76,-72.19
코디,080530,화장품,False,82.69,25.83,1.02,-28.75,-10.88,63.53
코디엠,224060,반도체와 반도체 장비,False,-35.66,11.5,-31.35,4.21,-6.31,18.62
코렌,078650,핸드셋,False,-10.03,3.39,-54.19,-7.02,-3.02,102.66
코렌텍,104540,건강관리장비와 용품,False,3.76,16.26,8.92,-217.95,46.42,390.18
코리아나,027050,화장품,False,-1.87,25.83,1.24,-28.75,-112.57,63.53
코리아센터,290510,인터넷과 카탈로그 소매,False,88.79,9.76,4.28,25.67,115.95,21.07
코리아에셋투자증권,190650,증권,False,32.84,12.58,6.32,6.64,5.06,7.41
코리아에스이,101670,건설,False,-3.32,8.53,-59.14,1.03,-9.93,7.02
코리아에프티,123410,자동차부품,False,6.16,1.38,0.4,-1.62,-216.61,33.75
코맥스,036690,통신장비,False,2.78,16.58,3.05,-6.07,28.17,-127.81
코메론,049430,기계,False,-1.11,8.28,22.08,-8.38,5.87,-24.04
코미코,183300,반도체와 반도체 장비,False,22.66,11.5,18.66,4.21,17.73,18.62
코미팜,041960,제약,False,-1.94,11.49,-15.17,-258.49,-41.03,123.4
코세스,089890,반도체와 반도체 장비,False,33,11.5,7.83,4.21,33.73,18.62
코센,009730,비철금속,False,2.61,3.09,-9.89,-5.78,-0.39,21.5
코스나인,082660,핸드셋,False,-55.16,3.39,-2.53,-7.02,-1.59,102.66
코스맥스엔비티,222040,제약,False,17.17,11.49,-4.95,-258.49,-9.15,123.4
코스메카코리아,241710,화장품,False,28.08,25.83,1.39,-28.75,46.21,63.53
코스온,069110,화장품,False,9.57,25.83,-4.67,-28.75,-5.95,63.53
코아스템,166480,생물공학,False,10.59,29.47,-27.17,-688.98,-50.84,-67.12
코아시아,045970,핸드셋,False,3.48,3.39,0.89,-7.02,-406.99,102.66
코엔텍,029960,상업서비스와 공급품,False,8.88,13.39,38.64,8.49,18.97,24.72
코오롱생명과학,102940,제약,False,-2.1,11.49,-11.96,-258.49,-14.02,123.4
코오롱티슈진,950160,판매업체,False,-38.76,-15.89,-1600.31,-209.8,-11.64,-42.01
코웰패션,033290,"섬유, 의류, 신발, 호화품",False,16.49,5.16,18.79,0.07,9.34,29.35
코위버,056360,통신장비,False,24.44,16.58,5.54,-6.07,8.44,-127.81
코윈테크,282880,기계,False,53.43,8.28,2.01,-8.38,41.8,-24.04
코이즈,121850,디스플레이장비 및 부품,False,4.1,0.55,-3.58,-4.9,-39.05,84.28
코콤,015710,통신장비,False,5.54,16.58,7.66,-6.07,26.11,-127.81
코텍,052330,전자장비와 기기,False,-1.44,9.27,2.77,0.6,50.08,51
코프라,126600,자동차부품,False,12.02,1.38,6.38,-1.62,9.08,33.75
콜마비앤에이치,200130,제약,False,19.68,11.49,18.45,-258.49,21.78,123.4
큐렉소,060280,판매업체,False,4.59,-15.89,-5.21,-209.8,-30.69,-42.01
큐로컴,040350,IT서비스,False,-7.45,9.32,-87.9,-0.69,-11.27,23.77
큐로홀딩스,051780,방송과엔터테인먼트,False,20.85,14.98,4.47,-19.88,-6.32,-39.21
큐리언트,115180,생물공학,False,-,-,-,-,-,-
큐브앤컴퍼니,043090,제약,False,-22.28,11.49,-72.98,-258.49,-6.26,123.4
큐브엔터,182360,방송과엔터테인먼트,False,15.29,14.98,2.34,-19.88,141.41,-39.21
큐에스아이,066310,반도체와 반도체 장비,False,0.99,11.5,1.39,4.21,-1034.29,18.62
큐캐피탈,016600,창업투자,False,19.76,22.75,-49.88,3.1,73.01,27.48
크로바하이텍,043590,전기제품,False,-16.14,17.99,-6.79,2.73,-9.54,148.48
크루셜텍,114120,핸드셋,False,-41.19,3.39,-61.21,-7.02,-0.73,102.66
크리스에프앤씨,110790,"섬유, 의류, 신발, 호화품",False,8.3,5.16,14,0.07,8.43,29.35
크리스탈신소재,900250,화학,False,9.15,9.18,34.53,4.62,5.68,52.81
크리스탈지노믹스,083790,생명과학 도구 및 서비스,False,-1.2,19.79,-63.51,-2011.32,-16.38,48.68
크린앤사이언스,045520,자동차부품,False,25.42,1.38,9.23,-1.62,16.11,33.75
클래시스,214150,건강관리장비와 용품,False,-,-,-,-,-,-
클리오,237880,화장품,False,8.95,25.83,6.84,-28.75,40.25,63.53
키네마스터,139670,소프트웨어,False,27.63,9.35,11.53,2.33,59.93,163.9
키움제5호스팩,311270,창업투자,False,-,-,-,-,-,-
키이스트,054780,방송과엔터테인먼트,False,2.44,14.98,-0.36,-19.88,-33.52,-39.21
타이거일렉,219130,반도체와 반도체 장비,False,7.79,11.5,12.05,4.21,21.11,18.62
탑엔지니어링,065130,디스플레이장비 및 부품,False,100.91,0.55,-0.96,-4.9,-294.44,84.28
태광,023160,기계,False,-8.14,8.28,2.88,-8.38,33.76,-24.04
태양,053620,가정용품,False,-1.45,9.47,6.12,6.25,6.92,13.16
태웅,044490,기계,False,5.12,8.28,-6.19,-8.38,-10.99,-24.04
태웅로직스,124560,해운사,False,15.58,2.28,5.24,16.25,10.03,62.29
테고사이언스,191420,생물공학,False,-8.72,29.47,19,-688.98,124.87,-67.12
테라사이언스,073640,기계,False,-14.49,8.28,-10.54,-8.38,-60.28,-24.04
테라셈,182690,반도체와 반도체 장비,False,-10.91,11.5,-42.86,4.21,-6.39,18.62
테라젠이텍스,066700,제약,False,10.88,11.49,0.86,-258.49,9.77,123.4
테스,095610,반도체와 반도체 장비,False,-0.1,11.5,14.21,4.21,21.92,18.62
테스나,131970,반도체와 반도체 장비,False,47.33,11.5,22.97,4.21,26.28,18.62
테크윙,089030,반도체와 반도체 장비,False,9.59,11.5,18.66,4.21,10.12,18.62
텔레칩스,054450,반도체와 반도체 장비,False,9.4,11.5,-3.78,4.21,-129.61,18.62
텔레필드,091440,통신장비,False,9.47,16.58,1.86,-6.07,10.01,-127.81
텔콘RF제약,200230,통신장비,False,23.78,16.58,-15.78,-6.07,-8.92,-127.81
토박스코리아,215480,"섬유, 의류, 신발, 호화품",False,6.06,5.16,-4.16,0.07,-39.04,29.35
토비스,051360,디스플레이장비 및 부품,False,-2.68,0.55,1.14,-4.9,13.65,84.28
토탈소프트,045340,운송 인프라,False,7.85,5.31,23.96,10.58,14.88,-40.09
톱텍,108230,디스플레이장비 및 부품,False,-24.77,0.55,5.37,-4.9,23.55,84.28
투비소프트,079970,소프트웨어,False,1.34,9.35,14.57,2.33,-3.68,163.9
트루윈,105550,자동차부품,False,-3.83,1.38,-4.17,-1.62,-252.33,33.75
특수건설,026150,건설,False,11.84,8.53,0.9,1.03,56.57,7.02
티라유텍,322180,IT서비스,False,-,-,-,-,-,-
티로보틱스,117730,디스플레이장비 및 부품,False,1.61,0.55,-8.79,-4.9,-22.48,84.28
티비씨,033830,방송과엔터테인먼트,False,8.27,14.98,8.14,-19.88,14.67,-39.21
티사이언티픽,057680,양방향미디어와서비스,False,-36.32,21.26,28.95,-21.8,161.12,115.6
티씨케이,064760,반도체와 반도체 장비,False,24.2,11.5,34.77,4.21,22.16,18.62
티앤알바이오팹,246710,생물공학,False,67.44,29.47,-323.45,-688.98,-31.38,-67.12
티에스아이,277880,기계,False,55.29,8.28,9.58,-8.38,-9.28,-24.04
티에스이,131290,반도체와 반도체 장비,False,14.76,11.5,18.66,4.21,19.24,18.62
티엘아이,062860,디스플레이장비 및 부품,False,-18.46,0.55,-10.45,-4.9,-30.36,84.28
티움바이오,321550,제약,False,-,-,-,-,-,-
티케이케미칼,104480,화학,False,0.46,9.18,-4.96,4.62,-10.23,52.81
티플랙스,081150,비철금속,False,9.33,3.09,3.68,-5.78,23.15,21.5
티피씨글로벌,130740,자동차부품,False,15.9,1.38,0.16,-1.62,52.38,33.75
팅크웨어,084730,전자제품,False,-0.51,0.89,5.46,-61.35,18.65,24.63
파나진,046210,생명과학 도구 및 서비스,False,4.53,19.79,16.82,-2011.32,22.18,48.68
파라다이스,034230,"호텔, 레스토랑, 레저",False,12.12,10.8,-9.36,-70.8,-140.51,-41.62
파라텍,033540,기계,False,-17.67,8.28,-3.78,-8.38,20.6,-24.04
파루,043200,에너지 장비 및 서비스,False,-20.47,33.72,-26.94,-35.36,-10.39,-72.19
파마리서치프로덕트,214450,제약,False,22.21,11.49,27.61,-258.49,21.86,123.4
파멥신,208340,생물공학,False,-,-,-,-,-,-
파버나인,177830,비철금속,False,10.41,3.09,3.39,-5.78,-15.21,21.5
파세코,037070,가정용 기기와 용품,False,20.95,5.66,5.74,1.6,14.14,17.42
파수,150900,소프트웨어,False,18.16,9.35,-28.94,2.33,-10.98,163.9
파워넷,037030,전기제품,False,-2.27,17.99,3.96,2.73,16.79,148.48
파워로직스,047310,전기제품,False,26.64,17.99,-1.38,2.73,-82.05,148.48
파이오링크,170790,통신장비,False,-0.65,16.58,14.43,-6.07,10.59,-127.81
파인디앤씨,049120,디스플레이장비 및 부품,False,-24.15,0.55,-4.44,-4.9,53.64,84.28
파인디지털,038950,전자제품,False,7.19,0.89,5.32,-61.35,7.94,24.63
파인테크닉스,106240,핸드셋,False,-14.69,3.39,-0.15,-7.02,-28.45,102.66
파인텍,131760,디스플레이장비 및 부품,False,-3.67,0.55,-8.15,-4.9,-16.63,84.28
파커스,065690,컴퓨터와 주변기기,False,16.42,7.43,-4.23,-12.33,-15.13,-42.73
파크시스템스,140860,전자장비와 기기,False,28.57,9.27,17.27,0.6,33.46,51
파트론,091700,핸드셋,False,16.6,3.39,4.1,-7.02,20.29,102.66
팍스넷,038160,IT서비스,False,-21.7,9.32,-119.62,-0.69,-2.41,23.77
판타지오,032800,방송과엔터테인먼트,False,6.19,14.98,-4.04,-19.88,-7.05,-39.21
팜스빌,318010,제약,False,24.09,11.49,23.73,-258.49,12.24,123.4
팜스토리,027710,식품,False,2.54,10.85,2.35,3.99,-39.21,20.65
패션플랫폼,225590,"섬유, 의류, 신발, 호화품",False,12.71,5.16,6.82,0.07,8.27,29.35
팬스타엔터프라이즈,054300,자동차부품,False,9.81,1.38,-3.77,-1.62,-12.7,33.75
팬엔터테인먼트,068050,방송과엔터테인먼트,False,4.42,14.98,3.53,-19.88,77.44,-39.21
팬젠,222110,생물공학,False,25.39,29.47,-155.16,-688.98,-13.44,-67.12
펄어비스,263750,게임엔터테인먼트,False,79.46,37.78,33.34,-22.21,16.76,31.48
펌텍코리아,251970,포장재,False,17.91,5.6,14.59,6.39,9,12.99
펩트론,087010,생물공학,False,-16.83,29.47,-738.12,-688.98,-10.88,-67.12
평화정공,043370,자동차부품,False,-3.8,1.38,-0.58,-1.62,14.45,33.75
포메탈,119500,기계,False,4.01,8.28,4.07,-8.38,18,-24.04
포비스티앤씨,016670,소프트웨어,False,-43.32,9.35,32.45,2.33,-7.96,163.9
포스링크,056730,전문소매,False,59.76,24.11,-87.5,-19.13,-3.8,-11.75
포스코 ICT,022100,IT서비스,False,3.81,9.32,4.69,-0.69,29.64,23.77
포스코엠텍,009520,철강,False,2.7,4.43,4.8,0.86,18.52,38.85
포시에스,189690,소프트웨어,False,19.16,9.35,13.58,2.33,16.56,163.9
포인트엔지니어링,256630,디스플레이장비 및 부품,False,14.27,0.55,14.52,-4.9,25.25,84.28
포티스,141020,인터넷과 카탈로그 소매,False,-8.33,9.76,-162.59,25.67,-0.86,21.07
푸드나무,290720,식품,False,42.58,10.85,6.96,3.99,27.53,20.65
푸드웰,005670,식품,False,9.98,10.85,4.38,3.99,21.91,20.65
푸른기술,094940,컴퓨터와 주변기기,False,7.16,7.43,-0.69,-12.33,1031.22,-42.73
푸른저축은행,007330,기타금융,False,2.82,5.74,39.33,-81.86,6.01,6.77
풍강,093380,자동차부품,False,-1.92,1.38,0.69,-1.62,-64.39,33.75
풍국주정,023900,음료,False,7.86,1.64,7.74,1.96,39.18,173.11
퓨전,195440,소프트웨어,False,-16.73,9.35,-40.26,2.33,-1.2,163.9
퓨쳐스트림네트웍스,214270,양방향미디어와서비스,False,64.81,21.26,2.39,-21.8,-24.63,115.6
퓨쳐켐,220100,제약,False,71.28,11.49,-65.44,-258.49,-18.56,123.4
프럼파스트,035200,건축제품,False,-13.47,3.76,6.4,-0.73,33.64,-57.39
프로스테믹스,203690,생물공학,False,-20.46,29.47,-16.07,-688.98,-106.22,-67.12
프로텍,053610,반도체와 반도체 장비,False,23.76,11.5,13.13,4.21,35.84,18.62
프리엠스,053160,기계,False,-3.07,8.28,-10.74,-8.38,-75.18,-24.04
플랜티넷,075130,소프트웨어,False,-5.38,9.35,10.78,2.33,21.1,163.9
플레이디,237820,광고,False,7.08,17.36,11.27,15.59,37.88,17.94
플레이위드,023770,게임엔터테인먼트,False,68.02,37.78,32.25,-22.21,3.83,31.48
플리토,300080,양방향미디어와서비스,False,10.26,21.26,-296.73,-21.8,-11.56,115.6
피델릭스,032580,반도체와 반도체 장비,False,-0.26,11.5,-2.07,4.21,-22.58,18.62
피씨디렉트,051380,컴퓨터와 주변기기,False,10.21,7.43,2.23,-12.33,19.27,-42.73
피씨엘,241820,생명과학 도구 및 서비스,False,-60.67,19.79,-53932.15,-2011.32,82.06,48.68
피앤씨테크,237750,전기장비,False,-8.65,6.05,5.31,2.18,22.11,-82.91
피앤이솔루션,131390,전기제품,False,46.48,17.99,14.48,2.73,15.85,148.48
피에스엠씨,024850,반도체와 반도체 장비,False,53,11.5,-4.44,4.21,-41.96,18.62
피에스케이,319660,반도체와 반도체 장비,False,-,-,-,-,-,-
피에스케이홀딩스,031980,반도체와 반도체 장비,False,-36.34,11.5,-4.3,4.21,2.9,18.62
피에스텍,002230,전기제품,False,-0.02,17.99,-4.79,2.73,-26.35,148.48
피엔케이피부임상연구센타,347740,생명과학 도구 및 서비스,False,-,-,-,-,-,-
피엔티,137400,전기제품,False,43.6,17.99,4.03,2.73,53.16,148.48
피제이메탈,128660,비철금속,False,12.67,3.09,2.24,-5.78,60.64,21.5
피제이전자,006140,건강관리장비와 용품,False,-2.13,16.26,5.21,-217.95,21.64,390.18
피플바이오,304840,건강관리장비와 용품,False,-,-,-,-,-,-
피피아이,062970,통신장비,False,46.32,16.58,-12.1,-6.07,-46.66,-127.81
픽셀플러스,087600,반도체와 반도체 장비,False,-21.63,11.5,-10.07,4.21,-51.18,18.62
필로시스헬스케어,057880,전자제품,False,-21,0.89,-60.27,-61.35,-7.08,24.63
필옵틱스,161580,디스플레이장비 및 부품,False,-8.42,0.55,-2.85,-4.9,201.71,84.28
핌스,347770,디스플레이장비 및 부품,False,-,-,-,-,-,-
하나금융14호스팩,332710,창업투자,False,-,-,-,-,-,-
하나금융15호스팩,341160,창업투자,False,-,-,-,-,-,-
하나금융16호스팩,343510,창업투자,False,-,-,-,-,-,-
하나마이크론,067310,반도체와 반도체 장비,False,25.46,11.5,7.44,4.21,-33.97,18.62
하나머스트제6호스팩,307160,창업투자,False,-,-,-,-,-,-
하나머티리얼즈,166090,반도체와 반도체 장비,False,36.2,11.5,27.02,4.21,16.04,18.62
하림,136480,식품,False,-0.82,10.85,-2.72,3.99,157.86,20.65
하림지주,003380,식품,False,5.86,10.85,4.28,3.99,10.86,20.65
하이로닉,149980,건강관리장비와 용품,False,9.16,16.26,4.17,-217.95,41.9,390.18
하이록코리아,013030,기계,False,-7.08,8.28,10.31,-8.38,13.84,-24.04
하이비젼시스템,126700,핸드셋,False,20.07,3.39,1.18,-7.02,33.11,102.66
하이소닉,106080,핸드셋,False,-25.85,3.39,-83.16,-7.02,-5.75,102.66
하이제4호스팩,317240,창업투자,False,-,-,-,-,-,-
하이제5호스팩,340120,창업투자,False,-,-,-,-,-,-
하이즈항공,221840,우주항공과 국방,False,30.89,14.15,2.1,-5.6,89.3,21.24
하이텍팜,106190,제약,False,4.77,11.49,-8.73,-258.49,-16.43,123.4
하츠,066130,가정용 기기와 용품,False,8.37,5.66,3.45,1.6,21.57,17.42
한국가구,004590,식품과 기본식료품 소매,False,4.52,11.17,12.51,4.54,10.53,72.28
한국경제TV,039340,방송과엔터테인먼트,False,1.09,14.98,18,-19.88,7.7,-39.21
한국기업평가,034950,상업서비스와 공급품,False,7.69,13.39,30.17,8.49,21.06,24.72
한국맥널티,222980,식품,False,9.64,10.85,5.93,3.99,53.77,20.65
한국바이오젠,318000,화학,False,12.15,9.18,18.29,4.62,19.82,52.81
한국비엔씨,256840,건강관리장비와 용품,False,12.39,16.26,13.22,-217.95,142.2,390.18
한국선재,025550,철강,False,6.54,4.43,2.75,0.86,38,38.85
한국아트라스비엑스,023890,자동차부품,False,5.31,1.38,9.68,-1.62,10.14,33.75
한국알콜,017890,화학,False,15.62,9.18,12.71,4.62,7.4,52.81
한국유니온제약,080720,제약,False,2.6,11.49,-8.56,-258.49,-35.52,123.4
한국전자금융,063570,IT서비스,False,9.49,9.32,4.42,-0.69,87.81,23.77
한국전자인증,041460,IT서비스,False,2.54,9.32,5.9,-0.69,141.84,23.77
한국정밀기계,101680,기계,False,25.32,8.28,-40.95,-8.38,-2.17,-24.04
한국정보공학,039740,컴퓨터와 주변기기,False,7.96,7.43,-0.71,-12.33,-38.27,-42.73
한국정보인증,053300,IT서비스,False,6.85,9.32,22.59,-0.69,28.75,23.77
한국정보통신,025770,다각화된 통신서비스,False,14.03,14.13,5.6,0.84,16.57,11.84
한국제7호스팩,291210,창업투자,False,-,-,-,-,-,-
한국제8호스팩,310870,창업투자,False,-,-,-,-,-,-
한국캐피탈,023760,기타금융,False,22.26,5.74,16.1,-81.86,7.11,6.77
한국컴퓨터,054040,디스플레이장비 및 부품,False,-22.33,0.55,1.27,-4.9,10.64,84.28
한국코퍼레이션,050540,상업서비스와 공급품,False,-6.87,13.39,-3.42,8.49,-5.32,24.72
한국큐빅,021650,자동차부품,False,8.45,1.38,5.24,-1.62,9.5,33.75
한국테크놀로지,053590,기계,False,264.15,8.28,0.7,-8.38,-10.44,-24.04
한국파마,032300,제약,False,2.08,11.49,10.94,-258.49,44.79,123.4
한국팩키지,037230,포장재,False,-0.4,5.6,4.33,6.39,80.87,12.99
한글과컴퓨터,030520,소프트웨어,False,46.64,9.35,16.43,2.33,12.95,163.9
한네트,052600,IT서비스,False,-3.47,9.32,6.32,-0.69,78.95,23.77
한독크린텍,256150,가정용 기기와 용품,False,27.63,5.66,14.52,1.6,13.88,17.42
한라IMS,092460,조선,False,4.4,-3.94,3.5,-8.11,20.42,-26.88
한류타임즈,039670,출판,False,13.83,13.25,-35.69,3.86,442.22,30.9
한빛소프트,047080,게임엔터테인먼트,False,12.32,37.78,-11.19,-22.21,16.31,31.48
한솔인티큐브,070590,IT서비스,False,-8.56,9.32,-5.87,-0.69,7.1,23.77
한송네오텍,226440,디스플레이장비 및 부품,False,-,-,-,-,-,-
한스바이오메드,042520,건강관리장비와 용품,False,32.12,16.26,16.26,-217.95,24.88,390.18
한양디지텍,078350,반도체와 반도체 장비,False,-8.31,11.5,2.15,4.21,-14.64,18.62
한양이엔지,045100,건설,False,12.88,8.53,7.03,1.03,5.61,7.02
한일네트웍스,046110,IT서비스,False,11.09,9.32,7.07,-0.69,8.24,23.77
한일단조,024740,자동차부품,False,5.34,1.38,-2.66,-1.62,-17.44,33.75
한일사료,005860,식품,False,3.48,10.85,0.55,3.99,5613.89,20.65
한일진공,123840,핸드셋,False,9.55,3.39,-32.81,-7.02,-3.86,102.66
한일화학,007770,화학,False,-9.52,9.18,-0.41,4.62,-17.25,52.81
한창산업,079170,비철금속,False,11.25,3.09,1.66,-5.78,23.02,21.5
한컴MDS,086960,소프트웨어,False,1.01,9.35,2.71,2.33,256.74,163.9
한컴위드,054920,소프트웨어,False,3.02,9.35,8.94,2.33,4.09,163.9
한탑,002680,식품,False,-10.37,10.85,-12.21,3.99,-3.51,20.65
한프,066110,컴퓨터와 주변기기,False,-37.42,7.43,-229.19,-12.33,-1.53,-42.73
한화에스비아이스팩,317320,창업투자,False,-,-,-,-,-,-
한화플러스제1호스팩,340440,창업투자,False,-,-,-,-,-,-
해덕파워웨이,102210,조선,False,-28.51,-3.94,15.31,-8.11,-3.16,-26.88
해마로푸드서비스,220630,"호텔, 레스토랑, 레저",False,12.67,10.8,5.79,-70.8,15.67,-41.62
해성산업,034810,부동산,False,18.72,15.65,27.33,45.89,55.55,15.14
해성옵틱스,076610,핸드셋,False,-1.67,3.39,-6.52,-7.02,-2.05,102.66
핸디소프트,220180,소프트웨어,False,-1.95,9.35,-1.19,2.33,-118.74,163.9
행남사,008800,가정용 기기와 용품,False,-34.97,5.66,-26.54,1.6,-1.9,17.42
헝셩그룹,900270,레저용 장비와 제품,False,3.55,-0.98,17.08,-7.84,2.25,-20.44
헬릭스미스,084990,생물공학,False,-13.34,29.47,-1221.97,-688.98,-5.8,-67.12
현대공업,170030,자동차부품,False,-7.87,1.38,3.06,-1.62,32.2,33.75
현대바이오,048410,화장품,False,-5.89,25.83,5.82,-28.75,-274.71,63.53
현대바이오랜드,052260,화장품,False,2.82,25.83,10.93,-28.75,51.47,63.53
현대사료,016790,식품,False,3.52,10.85,-0.37,3.99,743.34,20.65
현대통신,039010,통신장비,False,5.98,16.58,7.8,-6.07,7.71,-127.81
현우산업,092300,전자장비와 기기,False,12.25,9.27,-0.42,0.6,-40.55,51
현진소재,053660,조선,False,-15.54,-3.94,-134.18,-8.11,-0.28,-26.88
형지I&C,011080,"섬유, 의류, 신발, 호화품",False,-7.17,5.16,-5.75,0.07,-18.23,29.35
홈센타홀딩스,060560,건축자재,False,40.52,4.02,1.84,-0.13,106.01,39.49
홈캐스트,064240,전자제품,False,-24.36,0.89,-13.7,-61.35,-13.35,24.63
화성밸브,039610,기계,False,7.55,8.28,2.69,-8.38,36.64,-24.04
화신정공,126640,자동차부품,False,4.06,1.38,2.56,-1.62,10.53,33.75
화일약품,061250,제약,False,-0.84,11.49,4.23,-258.49,65.87,123.4
효성오앤비,097870,화학,False,-5.23,9.18,2.17,4.62,40.18,52.81
휘닉스소재,050090,디스플레이장비 및 부품,False,-32.91,0.55,20.63,-4.9,-31.88,84.28
휴네시온,290270,소프트웨어,False,16.63,9.35,-2.55,2.33,28.21,163.9
휴림로봇,090710,기계,False,-26.89,8.28,-36.54,-8.38,-15.72,-24.04
휴마시스,205470,생명과학 도구 및 서비스,False,-,-,-,-,-,-
휴맥스,115160,전자제품,False,-4.56,0.89,0.55,-61.35,-3.61,24.63
휴맥스홀딩스,028080,전자제품,False,18.09,0.89,-865.36,-61.35,-2.23,24.63
휴메딕스,200670,제약,False,18.59,11.49,15.79,-258.49,21.53,123.4
휴비츠,065510,건강관리장비와 용품,False,9.55,16.26,5.83,-217.95,-26.77,390.18
휴온스,243070,제약,False,29.27,11.49,13.21,-258.49,14.11,123.4
휴온스글로벌,084110,제약,False,40.02,11.49,16.81,-258.49,10.6,123.4
휴젤,145020,생물공학,False,18.1,29.47,33.1,-688.98,66.95,-67.12
흥구석유,024060,석유와 가스,False,1.56,7.14,-0.28,-10.84,57.43,-9.37
흥국,010240,기계,False,18.54,8.28,10.4,-8.38,7.73,-24.04
흥국에프엔비,189980,음료,False,9.12,1.64,6.51,1.96,15.3,173.11
